ZoneId,MetricName,MetricValue,Timestamp
1,moisture,0.24,2024-04-05 03:08:18.139842
1,temperature,9.74,2024-04-05 03:08:48.132174
1,moisture,0.77,2024-04-05 03:08:48.132174
1,temperature,18.71,2024-04-05 03:09:18.135419
1,moisture,0.79,2024-04-05 03:09:18.135419
1,temperature,31.84,2024-04-05 03:09:48.132944
1,moisture,0.77,2024-04-05 03:09:48.132944
1,temperature,16.23,2024-04-05 03:10:18.135547
1,moisture,0.75,2024-04-05 03:10:18.135547
1,temperature,19.66,2024-04-05 03:10:48.137772
1,moisture,0.14,2024-04-05 03:10:48.137772
1,temperature,20.67,2024-04-05 03:11:18.137359
1,moisture,0.11,2024-04-05 03:11:18.137359
1,temperature,30.3,2024-04-05 03:11:48.134780
1,moisture,0.59,2024-04-05 03:11:48.134780
1,temperature,-0.68,2024-04-05 03:12:18.137306
1,moisture,0.27,2024-04-05 03:12:18.137306
1,temperature,20.42,2024-04-05 03:12:48.140120
1,moisture,0.76,2024-04-05 03:12:48.140120
1,temperature,21.18,2024-04-05 03:13:18.140656
1,moisture,0.28,2024-04-05 03:13:18.140656
1,temperature,26.98,2024-04-05 03:13:48.138463
1,moisture,0.16,2024-04-05 03:13:48.138463
1,temperature,21.52,2024-04-05 03:14:18.136762
1,moisture,0.13,2024-04-05 03:14:18.136762
1,temperature,7.32,2024-04-05 03:14:48.135519
1,moisture,0.14,2024-04-05 03:14:48.135519
1,temperature,13.44,2024-04-05 03:15:18.138046
1,moisture,0.85,2024-04-05 03:15:18.138046
1,temperature,32.5,2024-04-05 03:15:48.140841
1,moisture,0.07,2024-04-05 03:15:48.140841
1,temperature,25.79,2024-04-05 03:16:18.140963
1,moisture,0.74,2024-04-05 03:16:18.140963
1,temperature,-1.58,2024-04-05 03:16:48.140829
1,moisture,0.22,2024-04-05 03:16:48.140829
1,temperature,12.41,2024-04-05 03:17:18.136986
1,moisture,0.74,2024-04-05 03:17:18.136986
1,temperature,32.24,2024-04-05 03:17:48.131037
1,moisture,0.34,2024-04-05 03:17:48.131037
1,temperature,23.94,2024-04-05 03:18:18.134585
1,moisture,0.05,2024-04-05 03:18:18.134585
1,temperature,13.48,2024-04-05 03:18:48.136541
1,moisture,0.04,2024-04-05 03:18:48.136541
1,temperature,22.79,2024-04-05 03:19:18.135164
1,moisture,0.76,2024-04-05 03:19:18.135164
1,temperature,4.4,2024-04-05 03:19:48.133404
1,moisture,0.2,2024-04-05 03:19:48.133404
1,temperature,-9.22,2024-04-05 03:20:18.138698
1,moisture,0.86,2024-04-05 03:20:18.138698
1,temperature,8.31,2024-04-05 03:20:48.138644
1,moisture,0.94,2024-04-05 03:20:48.138644
1,temperature,18.56,2024-04-05 03:21:18.138234
1,moisture,0.55,2024-04-05 03:21:18.138234
1,temperature,-4.12,2024-04-05 03:21:48.138580
1,moisture,0.78,2024-04-05 03:21:48.138580
1,temperature,29.77,2024-04-05 03:22:18.141741
1,moisture,0.58,2024-04-05 03:22:18.141741
1,temperature,27.96,2024-04-05 03:22:48.141369
1,moisture,0.57,2024-04-05 03:22:48.141369
1,temperature,11.43,2024-04-05 03:23:18.138543
1,moisture,0.82,2024-04-05 03:23:18.138543
1,temperature,3.54,2024-04-05 03:23:48.138494
1,moisture,0.93,2024-04-05 03:23:48.138494
1,temperature,6.48,2024-04-05 03:24:18.141662
1,moisture,0.47,2024-04-05 03:24:18.141662
1,temperature,29.85,2024-04-05 03:24:48.141187
1,moisture,0.4,2024-04-05 03:24:48.141187
1,temperature,19.53,2024-04-05 03:25:18.139622
1,moisture,0.72,2024-04-05 03:25:18.139622
1,temperature,28.14,2024-04-05 03:25:48.138713
1,moisture,0.51,2024-04-05 03:25:48.138713
1,temperature,10.33,2024-04-05 03:26:18.143209
1,moisture,0.43,2024-04-05 03:26:18.143209
1,temperature,11.82,2024-04-05 03:26:48.146282
1,moisture,0.27,2024-04-05 03:26:48.146282
1,temperature,34.08,2024-04-05 03:27:18.149226
1,moisture,0.41,2024-04-05 03:27:18.149226
1,temperature,11.06,2024-04-05 03:27:48.153684
1,moisture,0.99,2024-04-05 03:27:48.153684
1,temperature,22.03,2024-04-05 03:28:18.153910
1,moisture,0.78,2024-04-05 03:28:18.153910
1,temperature,-9.8,2024-04-05 03:28:48.157343
1,moisture,0.83,2024-04-05 03:28:48.157343
1,temperature,17.24,2024-04-05 03:29:18.147278
1,moisture,0.97,2024-04-05 03:29:18.147278
1,temperature,-2.41,2024-04-05 03:29:48.146961
1,moisture,0.38,2024-04-05 03:29:48.146961
1,temperature,27.45,2024-04-05 03:30:18.150130
1,moisture,0.76,2024-04-05 03:30:18.150130
1,temperature,14.55,2024-04-05 03:30:48.152965
1,moisture,0.29,2024-04-05 03:30:48.152965
1,temperature,2.43,2024-04-05 03:31:18.146171
1,moisture,0.25,2024-04-05 03:31:18.146171
1,temperature,33.48,2024-04-05 03:31:48.145364
1,moisture,0.6,2024-04-05 03:31:48.145364
1,temperature,31.36,2024-04-05 03:32:18.149206
1,moisture,0.34,2024-04-05 03:32:18.149206
1,temperature,-5.77,2024-04-05 03:32:48.150544
1,moisture,0.6,2024-04-05 03:32:48.150544
1,temperature,17.55,2024-04-05 03:33:18.152034
1,moisture,0.21,2024-04-05 03:33:18.152034
1,temperature,34.32,2024-04-05 03:33:48.155996
1,moisture,0.36,2024-04-05 03:33:48.155996
1,temperature,5.8,2024-04-05 03:34:18.154556
1,moisture,0.61,2024-04-05 03:34:18.154556
1,temperature,-2.29,2024-04-05 03:34:48.153733
1,moisture,0.57,2024-04-05 03:34:48.153733
1,temperature,23.93,2024-04-05 03:35:18.153593
1,moisture,0.16,2024-04-05 03:35:18.153593
1,temperature,-1.23,2024-04-05 03:35:48.156577
1,moisture,0.21,2024-04-05 03:35:48.156577
1,temperature,32.75,2024-04-05 03:36:18.150929
1,moisture,0.27,2024-04-05 03:36:18.150929
1,temperature,26.34,2024-04-05 03:36:48.149318
1,moisture,0.77,2024-04-05 03:36:48.149318
1,temperature,9.76,2024-04-05 03:37:18.155128
1,moisture,0.23,2024-04-05 03:37:18.155128
1,temperature,23.22,2024-04-05 03:37:48.148699
1,moisture,0.54,2024-04-05 03:37:48.148699
1,temperature,34.07,2024-04-05 03:38:18.155071
1,moisture,0.02,2024-04-05 03:38:18.155071
1,temperature,14.94,2024-04-05 03:38:48.144797
1,moisture,0.41,2024-04-05 03:38:48.144797
1,temperature,16.52,2024-04-05 03:39:18.147495
1,moisture,0.23,2024-04-05 03:39:18.147495
1,temperature,14.12,2024-04-05 03:39:48.149426
1,moisture,0.68,2024-04-05 03:39:48.149426
1,temperature,5.72,2024-04-05 03:40:18.153838
1,moisture,0.54,2024-04-05 03:40:18.153838
1,temperature,-7.23,2024-04-05 03:40:48.145275
1,moisture,0.73,2024-04-05 03:40:48.145275
1,temperature,19.94,2024-04-05 03:41:18.147028
1,moisture,0.58,2024-04-05 03:41:18.147028
1,temperature,-5.06,2024-04-05 03:41:48.150065
1,moisture,0.75,2024-04-05 03:41:48.150065
1,temperature,26.6,2024-04-05 03:42:18.148907
1,moisture,0.8,2024-04-05 03:42:18.148907
1,temperature,8.53,2024-04-05 03:42:48.145731
1,moisture,0.36,2024-04-05 03:42:48.145731
1,temperature,32.45,2024-04-05 03:43:18.147688
1,moisture,0.71,2024-04-05 03:43:18.147688
1,temperature,15.62,2024-04-05 03:43:48.150746
1,moisture,0.71,2024-04-05 03:43:48.150746
1,temperature,7.79,2024-04-05 03:44:18.146610
1,moisture,0.01,2024-04-05 03:44:18.146610
1,temperature,15.59,2024-04-05 03:44:48.149220
1,moisture,0.06,2024-04-05 03:44:48.149220
1,temperature,1.83,2024-04-05 03:45:18.151732
1,moisture,0.05,2024-04-05 03:45:18.151732
1,temperature,18.88,2024-04-05 03:45:48.145821
1,moisture,0.98,2024-04-05 03:45:48.145821
1,temperature,12.28,2024-04-05 03:46:18.148811
1,moisture,0.27,2024-04-05 03:46:18.148811
1,temperature,-2.82,2024-04-05 03:46:48.149103
1,moisture,0.48,2024-04-05 03:46:48.149103
1,temperature,28.24,2024-04-05 03:47:18.148371
1,moisture,0.86,2024-04-05 03:47:18.148371
1,temperature,4.01,2024-04-05 03:47:48.155226
1,moisture,0.76,2024-04-05 03:47:48.155226
1,temperature,12.14,2024-04-05 03:48:18.151194
1,moisture,0.05,2024-04-05 03:48:18.151194
1,temperature,12.98,2024-04-05 03:48:48.151887
1,moisture,0.67,2024-04-05 03:48:48.151887
1,temperature,22.3,2024-04-05 03:49:18.152235
1,moisture,0.27,2024-04-05 03:49:18.152235
1,temperature,1.73,2024-04-05 03:49:48.155011
1,moisture,0.91,2024-04-05 03:49:48.155011
1,temperature,-2.05,2024-04-05 03:50:18.157265
1,moisture,0.33,2024-04-05 03:50:18.157265
1,temperature,30.89,2024-04-05 03:50:48.154595
1,moisture,0.94,2024-04-05 03:50:48.154595
1,temperature,8.01,2024-04-05 03:51:18.149078
1,moisture,0.88,2024-04-05 03:51:18.149078
1,temperature,16.48,2024-04-05 03:51:48.148959
1,moisture,0.04,2024-04-05 03:51:48.148959
1,temperature,5.41,2024-04-05 03:52:18.146549
1,moisture,0.05,2024-04-05 03:52:18.146549
1,temperature,9.93,2024-04-05 03:52:48.153460
1,moisture,0.64,2024-04-05 03:52:48.153460
1,temperature,12.87,2024-04-05 03:53:18.153815
1,moisture,0.62,2024-04-05 03:53:18.153815
1,temperature,31.2,2024-04-05 03:53:48.149489
1,moisture,0.57,2024-04-05 03:53:48.149489
1,temperature,34.15,2024-04-05 03:54:18.152384
1,moisture,0.51,2024-04-05 03:54:18.152384
1,temperature,-7.65,2024-04-05 03:54:48.146356
1,moisture,0.69,2024-04-05 03:54:48.146356
1,temperature,16.08,2024-04-05 03:55:18.150840
1,moisture,0.18,2024-04-05 03:55:18.150840
1,temperature,22.99,2024-04-05 03:55:48.153677
1,moisture,0.12,2024-04-05 03:55:48.153677
1,temperature,-6.18,2024-04-05 03:56:18.153380
1,moisture,0.47,2024-04-05 03:56:18.153380
1,temperature,27.85,2024-04-05 03:56:48.156572
1,moisture,0.69,2024-04-05 03:56:48.156572
1,temperature,2.54,2024-04-05 03:57:18.147881
1,moisture,0.88,2024-04-05 03:57:18.147881
1,temperature,2.91,2024-04-05 03:57:48.152022
1,moisture,0.13,2024-04-05 03:57:48.152022
1,temperature,29.57,2024-04-05 03:58:18.147956
1,moisture,0.28,2024-04-05 03:58:18.147956
1,temperature,9.73,2024-04-05 03:58:48.149532
1,moisture,0.02,2024-04-05 03:58:48.149532
1,temperature,-3.45,2024-04-05 03:59:18.152351
1,moisture,0.52,2024-04-05 03:59:18.152351
1,temperature,26.21,2024-04-05 03:59:48.154813
1,moisture,0.23,2024-04-05 03:59:48.154813
1,temperature,29.57,2024-04-05 04:00:18.157389
1,moisture,0.99,2024-04-05 04:00:18.157389
1,temperature,4.64,2024-04-05 04:00:48.149043
1,moisture,0.95,2024-04-05 04:00:48.149043
1,temperature,21.12,2024-04-05 04:01:18.147877
1,moisture,0.5,2024-04-05 04:01:18.147877
1,temperature,27.05,2024-04-05 04:01:48.152022
1,moisture,0.24,2024-04-05 04:01:48.152022
1,temperature,14.07,2024-04-05 04:02:18.156873
1,moisture,0.08,2024-04-05 04:02:18.156873
1,temperature,17.95,2024-04-05 04:02:48.150822
1,moisture,0.17,2024-04-05 04:02:48.150822
1,temperature,0.82,2024-04-05 04:03:18.154073
1,moisture,0.51,2024-04-05 04:03:18.154073
1,temperature,1.98,2024-04-05 04:03:48.158855
1,moisture,0.51,2024-04-05 04:03:48.158855
1,temperature,7.44,2024-04-05 04:04:18.154872
1,moisture,0.17,2024-04-05 04:04:18.154872
1,temperature,23.84,2024-04-05 04:04:48.146627
1,moisture,0.9,2024-04-05 04:04:48.146627
1,temperature,14.27,2024-04-05 04:05:18.149142
1,moisture,0.75,2024-04-05 04:05:18.149142
1,temperature,19.58,2024-04-05 04:05:48.158431
1,moisture,0.43,2024-04-05 04:05:48.158431
1,temperature,19.49,2024-04-05 04:06:18.159517
1,moisture,0.94,2024-04-05 04:06:18.159517
1,temperature,22.16,2024-04-05 04:06:48.161217
1,moisture,0.54,2024-04-05 04:06:48.161217
1,temperature,5.68,2024-04-05 04:07:18.162120
1,moisture,0.67,2024-04-05 04:07:18.162120
1,temperature,15.26,2024-04-05 04:07:48.167469
1,moisture,0.73,2024-04-05 04:07:48.167469
1,temperature,15.91,2024-04-05 04:08:18.173114
1,moisture,0.74,2024-04-05 04:08:18.173114
1,temperature,7.71,2024-04-05 04:08:48.159626
1,moisture,0.49,2024-04-05 04:08:48.159626
1,temperature,-6.44,2024-04-05 04:09:18.161404
1,moisture,0.63,2024-04-05 04:09:18.161404
1,temperature,8.95,2024-04-05 04:09:48.163727
1,moisture,0.66,2024-04-05 04:09:48.163727
1,temperature,1.83,2024-04-05 04:10:18.165749
1,moisture,0.28,2024-04-05 04:10:18.165749
1,temperature,10.56,2024-04-05 04:10:48.163111
1,moisture,0.64,2024-04-05 04:10:48.163111
1,temperature,-8.52,2024-04-05 04:11:18.162086
1,moisture,0.1,2024-04-05 04:11:18.162086
1,temperature,15.4,2024-04-05 04:11:48.164753
1,moisture,0.57,2024-04-05 04:11:48.164753
1,temperature,-3.85,2024-04-05 04:12:18.167116
1,moisture,0.17,2024-04-05 04:12:18.167116
1,temperature,10.17,2024-04-05 04:12:48.169903
1,moisture,0.76,2024-04-05 04:12:48.169903
1,temperature,33.37,2024-04-05 04:13:18.167263
1,moisture,0.4,2024-04-05 04:13:18.167263
1,temperature,17.38,2024-04-05 04:13:48.170758
1,moisture,0.98,2024-04-05 04:13:48.170758
1,temperature,-8.61,2024-04-05 04:14:18.163405
1,moisture,0.93,2024-04-05 04:14:18.163405
1,temperature,7.92,2024-04-05 04:14:48.165789
1,moisture,0.65,2024-04-05 04:14:48.165789
1,temperature,-1.46,2024-04-05 04:15:18.169178
1,moisture,0.29,2024-04-05 04:15:18.169178
1,temperature,10.58,2024-04-05 04:15:48.164391
1,moisture,0.76,2024-04-05 04:15:48.164391
1,temperature,22.85,2024-04-05 04:16:18.167357
1,moisture,0.67,2024-04-05 04:16:18.167357
1,temperature,26.29,2024-04-05 04:16:48.163450
1,moisture,0.96,2024-04-05 04:16:48.163450
1,temperature,15.15,2024-04-05 04:17:18.169218
1,moisture,0.62,2024-04-05 04:17:18.169218
1,temperature,32.76,2024-04-05 04:17:48.162494
1,moisture,0.72,2024-04-05 04:17:48.162494
1,temperature,32.08,2024-04-05 04:18:18.166780
1,moisture,0.65,2024-04-05 04:18:18.166780
1,temperature,0.01,2024-04-05 04:18:48.165783
1,moisture,1.0,2024-04-05 04:18:48.165783
1,temperature,-0.2,2024-04-05 04:19:18.171700
1,moisture,0.8,2024-04-05 04:19:18.171700
1,temperature,1.6,2024-04-05 04:19:48.165732
1,moisture,0.52,2024-04-05 04:19:48.165732
1,temperature,-7.96,2024-04-05 04:20:18.168540
1,moisture,0.29,2024-04-05 04:20:18.168540
1,temperature,-3.71,2024-04-05 04:20:48.166659
1,moisture,0.93,2024-04-05 04:20:48.166659
1,temperature,-6.86,2024-04-05 04:21:18.172158
1,moisture,0.51,2024-04-05 04:21:18.172158
1,temperature,0.87,2024-04-05 04:21:48.170751
1,moisture,0.44,2024-04-05 04:21:48.170751
1,temperature,11.7,2024-04-05 04:22:18.169253
1,moisture,0.52,2024-04-05 04:22:18.169253
1,temperature,8.83,2024-04-05 04:22:48.168368
1,moisture,0.26,2024-04-05 04:22:48.168368
1,temperature,28.37,2024-04-05 04:23:18.163218
1,moisture,0.91,2024-04-05 04:23:18.163218
1,temperature,32.9,2024-04-05 04:23:48.165747
1,moisture,0.07,2024-04-05 04:23:48.165747
1,temperature,34.92,2024-04-05 04:24:18.168732
1,moisture,0.27,2024-04-05 04:24:18.168732
1,temperature,7.65,2024-04-05 04:24:48.170562
1,moisture,0.08,2024-04-05 04:24:48.170562
1,temperature,-0.09,2024-04-05 04:25:18.166727
1,moisture,0.99,2024-04-05 04:25:18.166727
1,temperature,-3.1,2024-04-05 04:25:48.162242
1,moisture,0.22,2024-04-05 04:25:48.162242
1,temperature,-4.19,2024-04-05 04:26:18.167196
1,moisture,0.75,2024-04-05 04:26:18.167196
1,temperature,20.23,2024-04-05 04:26:48.166177
1,moisture,0.84,2024-04-05 04:26:48.166177
1,temperature,3.41,2024-04-05 04:27:18.162744
1,moisture,0.23,2024-04-05 04:27:18.162744
1,temperature,2.18,2024-04-05 04:27:48.165524
1,moisture,0.49,2024-04-05 04:27:48.165524
1,temperature,7.17,2024-04-05 04:28:18.164687
1,moisture,0.47,2024-04-05 04:28:18.164687
1,temperature,1.57,2024-04-05 04:28:48.170214
1,moisture,0.86,2024-04-05 04:28:48.170214
1,temperature,-3.98,2024-04-05 04:29:18.173280
1,moisture,0.07,2024-04-05 04:29:18.173280
1,temperature,-2.23,2024-04-05 04:29:48.166878
1,moisture,0.55,2024-04-05 04:29:48.166878
1,temperature,19.52,2024-04-05 04:30:18.168014
1,moisture,0.11,2024-04-05 04:30:18.168014
1,temperature,12.57,2024-04-05 04:30:48.163814
1,moisture,1.0,2024-04-05 04:30:48.163814
1,temperature,-5.8,2024-04-05 04:31:18.165606
1,moisture,0.2,2024-04-05 04:31:18.165606
1,temperature,-0.16,2024-04-05 04:31:48.169832
1,moisture,0.78,2024-04-05 04:31:48.169832
1,temperature,23.16,2024-04-05 04:32:18.162491
1,moisture,0.15,2024-04-05 04:32:18.162491
1,temperature,20.78,2024-04-05 04:32:48.165406
1,moisture,0.94,2024-04-05 04:32:48.165406
1,temperature,29.53,2024-04-05 04:33:18.168720
1,moisture,0.17,2024-04-05 04:33:18.168720
1,temperature,28.14,2024-04-05 04:33:48.160186
1,moisture,0.24,2024-04-05 04:33:48.160186
1,temperature,22.59,2024-04-05 04:34:18.163171
1,moisture,0.53,2024-04-05 04:34:18.163171
1,temperature,12.23,2024-04-05 04:34:48.164565
1,moisture,0.81,2024-04-05 04:34:48.164565
1,temperature,15.19,2024-04-05 04:35:18.171466
1,moisture,0.59,2024-04-05 04:35:18.171466
1,temperature,33.36,2024-04-05 04:35:48.171865
1,moisture,0.55,2024-04-05 04:35:48.171865
1,temperature,14.48,2024-04-05 04:36:18.165705
1,moisture,0.44,2024-04-05 04:36:18.165705
1,temperature,31.32,2024-04-05 04:36:48.167787
1,moisture,0.42,2024-04-05 04:36:48.167787
1,temperature,2.8,2024-04-05 04:37:18.171721
1,moisture,0.04,2024-04-05 04:37:18.171721
1,temperature,19.0,2024-04-05 04:37:48.162402
1,moisture,0.23,2024-04-05 04:37:48.162402
1,temperature,26.67,2024-04-05 04:38:18.164745
1,moisture,0.19,2024-04-05 04:38:18.164745
1,temperature,2.09,2024-04-05 04:38:48.169081
1,moisture,0.5,2024-04-05 04:38:48.169081
1,temperature,-2.8,2024-04-05 04:39:18.164966
1,moisture,1.0,2024-04-05 04:39:18.164966
1,temperature,23.28,2024-04-05 04:39:48.168661
1,moisture,0.38,2024-04-05 04:39:48.168661
1,temperature,16.92,2024-04-05 04:40:18.163849
1,moisture,0.22,2024-04-05 04:40:18.163849
1,temperature,11.9,2024-04-05 04:40:48.165575
1,moisture,0.94,2024-04-05 04:40:48.165575
1,temperature,32.18,2024-04-05 04:41:18.172019
1,moisture,0.76,2024-04-05 04:41:18.172019
1,temperature,-5.39,2024-04-05 04:41:48.165077
1,moisture,0.34,2024-04-05 04:41:48.165077
1,temperature,25.92,2024-04-05 04:42:18.170477
1,moisture,0.62,2024-04-05 04:42:18.170477
1,temperature,4.28,2024-04-05 04:42:48.166344
1,moisture,0.37,2024-04-05 04:42:48.166344
1,temperature,28.14,2024-04-05 04:43:18.169758
1,moisture,0.95,2024-04-05 04:43:18.169758
1,temperature,14.72,2024-04-05 04:43:48.165292
1,moisture,0.13,2024-04-05 04:43:48.165292
1,temperature,18.03,2024-04-05 04:44:18.167596
1,moisture,0.42,2024-04-05 04:44:18.167596
1,temperature,-1.96,2024-04-05 04:44:48.169960
1,moisture,0.67,2024-04-05 04:44:48.169960
1,temperature,-5.04,2024-04-05 04:45:18.166558
1,moisture,0.1,2024-04-05 04:45:18.166558
1,temperature,12.67,2024-04-05 04:45:48.169004
1,moisture,0.78,2024-04-05 04:45:48.169004
1,temperature,12.58,2024-04-05 04:46:18.171054
1,moisture,0.09,2024-04-05 04:46:18.171054
1,temperature,0.27,2024-04-05 04:46:48.169654
1,moisture,0.78,2024-04-05 04:46:48.169654
1,temperature,15.76,2024-04-05 04:47:18.172018
1,moisture,0.48,2024-04-05 04:47:18.172018
1,temperature,25.82,2024-04-05 04:47:48.167473
1,moisture,0.66,2024-04-05 04:47:48.167473
1,temperature,0.55,2024-04-05 04:48:18.166809
1,moisture,0.57,2024-04-05 04:48:18.166809
1,temperature,21.75,2024-04-05 04:48:48.170643
1,moisture,0.21,2024-04-05 04:48:48.170643
1,temperature,0.48,2024-04-05 04:49:18.166063
1,moisture,0.91,2024-04-05 04:49:18.166063
1,temperature,23.68,2024-04-05 04:49:48.169635
1,moisture,0.24,2024-04-05 04:49:48.169635
1,temperature,22.34,2024-04-05 04:50:18.162629
1,moisture,0.69,2024-04-05 04:50:18.162629
1,temperature,17.12,2024-04-05 04:50:48.167445
1,moisture,0.3,2024-04-05 04:50:48.167445
1,temperature,6.81,2024-04-05 04:51:18.169961
1,moisture,0.03,2024-04-05 04:51:18.169961
1,temperature,18.13,2024-04-05 04:51:48.173263
1,moisture,0.35,2024-04-05 04:51:48.173263
1,temperature,-2.69,2024-04-05 04:52:18.160649
1,moisture,0.69,2024-04-05 04:52:18.160649
1,temperature,-8.08,2024-04-05 04:52:48.163454
1,moisture,0.06,2024-04-05 04:52:48.163454
1,temperature,13.99,2024-04-05 04:53:18.167259
1,moisture,0.58,2024-04-05 04:53:18.167259
1,temperature,32.67,2024-04-05 04:53:48.170037
1,moisture,0.05,2024-04-05 04:53:48.170037
1,temperature,6.29,2024-04-05 04:54:18.163961
1,moisture,0.31,2024-04-05 04:54:18.163961
1,temperature,33.02,2024-04-05 04:54:48.168364
1,moisture,0.57,2024-04-05 04:54:48.168364
1,temperature,20.13,2024-04-05 04:55:18.170547
1,moisture,0.89,2024-04-05 04:55:18.170547
1,temperature,27.67,2024-04-05 04:55:48.175814
1,moisture,0.8,2024-04-05 04:55:48.175814
1,temperature,32.87,2024-04-05 04:56:18.178727
1,moisture,0.05,2024-04-05 04:56:18.178727
1,temperature,29.77,2024-04-05 04:56:48.178756
1,moisture,0.23,2024-04-05 04:56:48.178756
1,temperature,32.92,2024-04-05 04:57:18.185999
1,moisture,0.36,2024-04-05 04:57:18.185999
1,temperature,9.42,2024-04-05 04:57:48.179131
1,moisture,0.72,2024-04-05 04:57:48.179131
1,temperature,16.22,2024-04-05 04:58:18.180791
1,moisture,0.84,2024-04-05 04:58:18.180791
1,temperature,-3.91,2024-04-05 04:58:48.178931
1,moisture,0.27,2024-04-05 04:58:48.178931
1,temperature,-1.81,2024-04-05 04:59:18.182064
1,moisture,0.4,2024-04-05 04:59:18.182064
1,temperature,-4.13,2024-04-05 04:59:48.184492
1,moisture,0.78,2024-04-05 04:59:48.184492
1,temperature,26.28,2024-04-05 05:00:18.186175
1,moisture,0.16,2024-04-05 05:00:18.186175
1,temperature,28.57,2024-04-05 05:00:48.190767
1,moisture,0.3,2024-04-05 05:00:48.190767
1,temperature,29.18,2024-04-05 05:01:18.197667
1,moisture,0.67,2024-04-05 05:01:18.197667
1,temperature,23.36,2024-04-05 05:01:48.198595
1,moisture,0.99,2024-04-05 05:01:48.198595
1,temperature,21.2,2024-04-05 05:02:18.194930
1,moisture,0.22,2024-04-05 05:02:18.194930
1,temperature,28.38,2024-04-05 05:02:48.197470
1,moisture,0.14,2024-04-05 05:02:48.197470
1,temperature,1.28,2024-04-05 05:03:18.202313
1,moisture,0.2,2024-04-05 05:03:18.202313
1,temperature,-2.27,2024-04-05 05:03:48.205315
1,moisture,0.55,2024-04-05 05:03:48.205315
1,temperature,0.13,2024-04-05 05:04:18.200120
1,moisture,0.92,2024-04-05 05:04:18.200120
1,temperature,-6.76,2024-04-05 05:04:48.194710
1,moisture,0.34,2024-04-05 05:04:48.194710
1,temperature,16.51,2024-04-05 05:05:18.197575
1,moisture,0.87,2024-04-05 05:05:18.197575
1,temperature,13.0,2024-04-05 05:05:48.201406
1,moisture,0.19,2024-04-05 05:05:48.201406
1,temperature,14.15,2024-04-05 05:06:18.196769
1,moisture,0.65,2024-04-05 05:06:18.196769
1,temperature,8.72,2024-04-05 05:06:48.200610
1,moisture,0.33,2024-04-05 05:06:48.200610
1,temperature,-7.77,2024-04-05 05:07:18.194336
1,moisture,0.9,2024-04-05 05:07:18.194336
1,temperature,13.04,2024-04-05 05:07:48.196695
1,moisture,0.19,2024-04-05 05:07:48.196695
1,temperature,3.96,2024-04-05 05:08:18.197728
1,moisture,0.81,2024-04-05 05:08:18.197728
1,temperature,-9.56,2024-04-05 05:08:48.196742
1,moisture,0.56,2024-04-05 05:08:48.196742
1,temperature,21.9,2024-04-05 05:09:18.199944
1,moisture,0.82,2024-04-05 05:09:18.199944
1,temperature,-7.38,2024-04-05 05:09:48.203136
1,moisture,0.28,2024-04-05 05:09:48.203136
1,temperature,33.62,2024-04-05 05:10:18.194819
1,moisture,0.82,2024-04-05 05:10:18.194819
1,temperature,-6.1,2024-04-05 05:10:48.196888
1,moisture,0.4,2024-04-05 05:10:48.196888
1,temperature,-4.66,2024-04-05 05:11:18.203634
1,moisture,0.51,2024-04-05 05:11:18.203634
1,temperature,23.69,2024-04-05 05:11:48.198919
1,moisture,0.28,2024-04-05 05:11:48.198919
1,temperature,26.73,2024-04-05 05:12:18.201915
1,moisture,0.08,2024-04-05 05:12:18.201915
1,temperature,24.99,2024-04-05 05:12:48.204467
1,moisture,0.17,2024-04-05 05:12:48.204467
1,temperature,5.24,2024-04-05 05:13:18.201042
1,moisture,0.71,2024-04-05 05:13:18.201042
1,temperature,23.44,2024-04-05 05:13:48.195557
1,moisture,0.33,2024-04-05 05:13:48.195557
1,temperature,-7.43,2024-04-05 05:14:18.197616
1,moisture,0.78,2024-04-05 05:14:18.197616
1,temperature,12.49,2024-04-05 05:14:48.199782
1,moisture,0.36,2024-04-05 05:14:48.199782
1,temperature,13.7,2024-04-05 05:15:18.202137
1,moisture,0.51,2024-04-05 05:15:18.202137
1,temperature,30.02,2024-04-05 05:15:48.212975
1,moisture,0.31,2024-04-05 05:15:48.212975
1,temperature,27.4,2024-04-05 05:16:18.222805
1,moisture,0.21,2024-04-05 05:16:18.222805
1,temperature,34.36,2024-04-05 05:16:48.224306
1,moisture,0.53,2024-04-05 05:16:48.224306
1,temperature,34.22,2024-04-05 05:17:18.229809
1,moisture,0.7,2024-04-05 05:17:18.229809
1,temperature,9.62,2024-04-05 05:17:48.227660
1,moisture,0.55,2024-04-05 05:17:48.227660
1,temperature,6.9,2024-04-05 05:18:18.233982
1,moisture,0.17,2024-04-05 05:18:18.233982
1,temperature,4.86,2024-04-05 05:18:48.236360
1,moisture,0.36,2024-04-05 05:18:48.236360
1,temperature,25.93,2024-04-05 05:19:18.236576
1,moisture,0.57,2024-04-05 05:19:18.236576
1,temperature,-8.02,2024-04-05 05:19:48.230866
1,moisture,0.8,2024-04-05 05:19:48.230866
1,temperature,-2.76,2024-04-05 05:20:18.235940
1,moisture,0.49,2024-04-05 05:20:18.235940
1,temperature,18.25,2024-04-05 05:20:48.229228
1,moisture,0.1,2024-04-05 05:20:48.229228
1,temperature,-6.45,2024-04-05 05:21:18.227322
1,moisture,0.42,2024-04-05 05:21:18.227322
1,temperature,8.19,2024-04-05 05:21:48.230456
1,moisture,0.86,2024-04-05 05:21:48.230456
